region,Time,sex,edu,agest,prop_out,outmigfinal
14,2040,m,e2,85,NA,NA
15,2040,m,e2,85,1.127519083020792e-4,17.56705009148775
16,2040,m,e2,85,3.5141067920390696e-4,4.202780768156656
17,2040,m,e2,85,4.304320645041996e-4,57.35702815544547
21,2040,m,e2,85,9.86983136684562e-5,20.284255970378567
22,2040,m,e2,85,3.456642686924692e-4,36.0115007057389
23,2040,m,e2,85,8.612994673417256e-5,11.91982502724502
24,2040,m,e2,85,2.114634519337911e-4,6.230306210920617
25,2040,m,e2,85,1.3446359166405507e-4,11.1269395010864
26,2040,m,e2,85,1.8387877944345145e-5,3.2034361080648255
27,2040,m,e2,85,6.188616538581794e-5,6.070064945282335
28,2040,m,e2,85,NA,NA
29,2040,m,e2,85,1.807272297838368e-4,63.18332351551208
31,2040,m,e2,85,2.895867504278537e-4,116.7359609011684
32,2040,m,e2,85,7.25557365758059e-5,3.9137187844640833
33,2040,m,e2,85,3.39505960307363e-4,78.91310734578701
35,2040,m,e2,85,3.2971873985252994e-4,134.87789714980434
41,2040,m,e2,85,5.831184794834302e-5,12.339895100556308
42,2040,m,e2,85,1.7506163608173753e-4,16.890464670662116
43,2040,m,e2,85,8.828598920153848e-5,15.77982042528498
50,2040,m,e2,85,1.878607497200254e-4,15.359446828055429
51,2040,m,e2,85,1.0686508700071452e-4,13.209098318901642
52,2040,m,e2,85,3.0982079446497366e-4,41.92419119764731
53,2040,m,e2,85,2.5256345033308304e-5,-20.41587735806369
11,2045,m,e2,85,2.3901379596125665e-4,11.847340005109032
12,2045,m,e2,85,NA,NA
13,2045,m,e2,85,2.790771892116867e-4,10.418555788106922
14,2045,m,e2,85,NA,NA
15,2045,m,e2,85,1.127519083020792e-4,17.56705009148775
16,2045,m,e2,85,3.5141067920390696e-4,4.202780768156656
17,2045,m,e2,85,4.304320645041996e-4,57.35702815544547
21,2045,m,e2,85,9.86983136684562e-5,20.284255970378567
22,2045,m,e2,85,3.456642686924692e-4,36.0115007057389
23,2045,m,e2,85,8.612994673417256e-5,11.91982502724502
24,2045,m,e2,85,2.114634519337911e-4,6.230306210920617
25,2045,m,e2,85,1.3446359166405507e-4,11.1269395010864
26,2045,m,e2,85,1.8387877944345145e-5,3.2034361080648255
27,2045,m,e2,85,6.188616538581794e-5,6.070064945282335
28,2045,m,e2,85,NA,NA
29,2045,m,e2,85,1.807272297838368e-4,63.18332351551208
31,2045,m,e2,85,2.895867504278537e-4,116.7359609011684
32,2045,m,e2,85,7.25557365758059e-5,3.9137187844640833
33,2045,m,e2,85,3.39505960307363e-4,78.91310734578701
35,2045,m,e2,85,3.2971873985252994e-4,134.87789714980434
41,2045,m,e2,85,5.831184794834302e-5,12.339895100556308
42,2045,m,e2,85,1.7506163608173753e-4,16.890464670662116
43,2045,m,e2,85,8.828598920153848e-5,15.77982042528498
50,2045,m,e2,85,1.878607497200254e-4,15.359446828055429
51,2045,m,e2,85,1.0686508700071452e-4,13.209098318901642
52,2045,m,e2,85,3.0982079446497366e-4,41.92419119764731
53,2045,m,e2,85,2.5256345033308304e-5,-20.41587735806369
11,2050,m,e2,85,2.3901379596125665e-4,11.847340005109032
12,2050,m,e2,85,NA,NA
13,2050,m,e2,85,2.790771892116867e-4,10.418555788106922
14,2050,m,e2,85,NA,NA
15,2050,m,e2,85,1.127519083020792e-4,17.56705009148775
16,2050,m,e2,85,3.5141067920390696e-4,4.202780768156656
17,2050,m,e2,85,4.304320645041996e-4,57.35702815544547
21,2050,m,e2,85,9.86983136684562e-5,20.284255970378567
22,2050,m,e2,85,3.456642686924692e-4,36.0115007057389
23,2050,m,e2,85,8.612994673417256e-5,11.91982502724502
24,2050,m,e2,85,2.114634519337911e-4,6.230306210920617
25,2050,m,e2,85,1.3446359166405507e-4,11.1269395010864
26,2050,m,e2,85,1.8387877944345145e-5,3.2034361080648255
27,2050,m,e2,85,6.188616538581794e-5,6.070064945282335
28,2050,m,e2,85,NA,NA
29,2050,m,e2,85,1.807272297838368e-4,63.18332351551208
31,2050,m,e2,85,2.895867504278537e-4,116.7359609011684
32,2050,m,e2,85,7.25557365758059e-5,3.9137187844640833
33,2050,m,e2,85,3.39505960307363e-4,78.91310734578701
35,2050,m,e2,85,3.2971873985252994e-4,134.87789714980434
41,2050,m,e2,85,5.831184794834302e-5,12.339895100556308
42,2050,m,e2,85,1.7506163608173753e-4,16.890464670662116
43,2050,m,e2,85,8.828598920153848e-5,15.77982042528498
50,2050,m,e2,85,1.878607497200254e-4,15.359446828055429
51,2050,m,e2,85,1.0686508700071452e-4,13.209098318901642
52,2050,m,e2,85,3.0982079446497366e-4,41.92419119764731
53,2050,m,e2,85,2.5256345033308304e-5,-20.41587735806369
11,2055,m,e2,85,2.3901379596125665e-4,11.847340005109032
12,2055,m,e2,85,NA,NA
13,2055,m,e2,85,2.790771892116867e-4,10.418555788106922
14,2055,m,e2,85,NA,NA
15,2055,m,e2,85,1.127519083020792e-4,17.56705009148775
16,2055,m,e2,85,3.5141067920390696e-4,4.202780768156656
17,2055,m,e2,85,4.304320645041996e-4,57.35702815544547
21,2055,m,e2,85,9.86983136684562e-5,20.284255970378567
22,2055,m,e2,85,3.456642686924692e-4,36.0115007057389
23,2055,m,e2,85,8.612994673417256e-5,11.91982502724502
24,2055,m,e2,85,2.114634519337911e-4,6.230306210920617
25,2055,m,e2,85,1.3446359166405507e-4,11.1269395010864
26,2055,m,e2,85,1.8387877944345145e-5,3.2034361080648255
27,2055,m,e2,85,6.188616538581794e-5,6.070064945282335
28,2055,m,e2,85,NA,NA
29,2055,m,e2,85,1.807272297838368e-4,63.18332351551208
31,2055,m,e2,85,2.895867504278537e-4,116.7359609011684
32,2055,m,e2,85,7.25557365758059e-5,3.9137187844640833
33,2055,m,e2,85,3.39505960307363e-4,78.91310734578701
35,2055,m,e2,85,3.2971873985252994e-4,134.87789714980434
41,2055,m,e2,85,5.831184794834302e-5,12.339895100556308
42,2055,m,e2,85,1.7506163608173753e-4,16.890464670662116
43,2055,m,e2,85,8.828598920153848e-5,15.77982042528498
50,2055,m,e2,85,1.878607497200254e-4,15.359446828055429
51,2055,m,e2,85,1.0686508700071452e-4,13.209098318901642
52,2055,m,e2,85,3.0982079446497366e-4,41.92419119764731
53,2055,m,e2,85,2.5256345033308304e-5,-20.41587735806369
11,2010,f,e3,85,NA,NA
12,2010,f,e3,85,NA,NA
13,2010,f,e3,85,2.443710341801184e-4,12.637448728671869
14,2010,f,e3,85,NA,NA
15,2010,f,e3,85,9.428533919337048e-5,20.364104400980377
16,2010,f,e3,85,NA,NA
17,2010,f,e3,85,6.009763088252461e-5,11.109655994353028
21,2010,f,e3,85,1.367040041883525e-4,38.93507208963312
22,2010,f,e3,85,1.3280129572939696e-4,19.167595084223674
23,2010,f,e3,85,1.797957726405004e-4,34.480937473416105
24,2010,f,e3,85,6.315751014075142e-4,25.767332977386815
25,2010,f,e3,85,4.793619619746465e-5,5.495235404344573
26,2010,f,e3,85,1.51466230124445e-4,36.56018825040144
27,2010,f,e3,85,NA,NA
28,2010,f,e3,85,NA,NA
29,2010,f,e3,85,5.952429759032545e-5,28.8366656216326
31,2010,f,e3,85,2.055339071061992e-4,114.965577915048
32,2010,f,e3,85,1.3889928198946097e-4,10.37677720991038
33,2010,f,e3,85,8.328741789029386e-4,268.20468667527655
35,2010,f,e3,85,2.817812676029893e-4,159.7077150794982
41,2010,f,e3,85,3.2067722526229266e-4,93.9998252727339
42,2010,f,e3,85,3.6956928370628897e-4,49.40563781637249
43,2010,f,e3,85,1.912246402953609e-4,47.355300595529386
50,2010,f,e3,85,1.977027191085355e-4,22.410683053988183
51,2010,f,e3,85,NA,NA
52,2010,f,e3,85,2.489724511820938e-4,46.68532548920158
53,2010,f,e3,85,8.647562266539558e-5,-96.86363736697544
11,2015,f,e3,85,NA,NA
12,2015,f,e3,85,NA,NA
13,2015,f,e3,85,2.443710341801184e-4,11.661185156244942
14,2015,f,e3,85,NA,NA
15,2015,f,e3,85,9.428533919337048e-5,18.789131505334183
16,2015,f,e3,85,NA,NA
17,2015,f,e3,85,6.009763088252461e-5,10.252674754353167
21,2015,f,e3,85,1.367040041883525e-4,35.923387158975764
22,2015,f,e3,85,1.3280129572939696e-4,17.68636313810103
23,2015,f,e3,85,1.797957726405004e-4,31.813628771846865
24,2015,f,e3,85,6.315751014075142e-4,23.77318461763273
25,2015,f,e3,85,4.793619619746465e-5,5.070674876435173
26,2015,f,e3,85,1.51466230124445e-4,33.73442333963358
27,2015,f,e3,85,NA,NA
28,2015,f,e3,85,NA,NA
29,2015,f,e3,85,5.952429759032545e-5,26.60713722143948
31,2015,f,e3,85,2.055339071061992e-4,106.03524348309494
32,2015,f,e3,85,1.3889928198946097e-4,9.57593082758094
33,2015,f,e3,85,8.328741789029386e-4,247.45850039647803
35,2015,f,e3,85,2.817812676029893e-4,147.36306770473084
41,2015,f,e3,85,3.2067722526229266e-4,86.73984587367171
42,2015,f,e3,85,3.6956928370628897e-4,45.58661011107207
43,2015,f,e3,85,1.912246402953609e-4,43.69510275822844
50,2015,f,e3,85,1.977027191085355e-4,20.675389370865393
51,2015,f,e3,85,NA,NA
52,2015,f,e3,85,2.489724511820938e-4,43.075607962755754
53,2015,f,e3,85,8.647562266539558e-5,-89.37643137911824
11,2020,f,e3,85,NA,NA
12,2020,f,e3,85,NA,NA
13,2020,f,e3,85,2.443710341801184e-4,10.684921583818012
14,2020,f,e3,85,NA,NA
15,2020,f,e3,85,9.428533919337048e-5,17.21147552127973
16,2020,f,e3,85,NA,NA
17,2020,f,e3,85,6.009763088252461e-5,9.381871236288791
21,2020,f,e3,85,1.367040041883525e-4,32.91309814253887
22,2020,f,e3,85,1.3280129572939696e-4,16.20564676174731
23,2020,f,e3,85,1.797957726405004e-4,29.148782959198744
24,2020,f,e3,85,6.315751014075142e-4,21.791270296895544
25,2020,f,e3,85,4.793619619746465e-5,4.646114348525773
26,2020,f,e3,85,1.51466230124445e-4,30.90865842886572
27,2020,f,e3,85,NA,NA
28,2020,f,e3,85,NA,NA
29,2020,f,e3,85,5.952429759032545e-5,24.37748885092779
31,2020,f,e3,85,2.055339071061992e-4,97.12026646203093
32,2020,f,e3,85,1.3889928198946097e-4,8.773992133750253
33,2020,f,e3,85,8.328741789029386e-4,226.76940323787423
35,2020,f,e3,85,2.817812676029893e-4,135.01906051289012
41,2020,f,e3,85,3.2067722526229266e-4,79.47151687208041
42,2020,f,e3,85,3.6956928370628897e-4,41.76758240577165
43,2020,f,e3,85,1.912246402953609e-4,40.03490492092748
50,2020,f,e3,85,1.977027191085355e-4,18.93885085726691
51,2020,f,e3,85,NA,NA
52,2020,f,e3,85,2.489724511820938e-4,39.46589043630993
53,2020,f,e3,85,8.647562266539558e-5,-81.88365178878868
11,2025,f,e3,85,NA,NA
12,2025,f,e3,85,NA,NA
13,2025,f,e3,85,2.443710341801184e-4,9.708658011391082
14,2025,f,e3,85,NA,NA
15,2025,f,e3,85,9.428533919337048e-5,15.635966007951884
16,2025,f,e3,85,NA,NA
17,2025,f,e3,85,6.009763088252461e-5,8.526617781046998
21,2025,f,e3,85,1.367040041883525e-4,29.90211116899175
22,2025,f,e3,85,1.3280129572939696e-4,14.724672600509129
23,2025,f,e3,85,1.797957726405004e-4,26.481966835413733
24,2025,f,e3,85,6.315751014075142e-4,19.79956874494484
25,2025,f,e3,85,4.793619619746465e-5,4.221553820616373
26,2025,f,e3,85,1.51466230124445e-4,28.082893518097855
27,2025,f,e3,85,NA,NA
28,2025,f,e3,85,NA,NA
29,2025,f,e3,85,5.952429759032545e-5,22.147960450734665
31,2025,f,e3,85,2.055339071061992e-4,88.18993203007788
32,2025,f,e3,85,1.3889928198946097e-4,7.973145751420814
33,2025,f,e3,85,8.328741789029386e-4,206.00038131099785
35,2025,f,e3,85,2.817812676029893e-4,122.67505332104945
41,2025,f,e3,85,3.2067722526229266e-4,72.20736267175366
42,2025,f,e3,85,3.6956928370628897e-4,37.94855470047123
43,2025,f,e3,85,1.912246402953609e-4,36.37470708362653
50,2025,f,e3,85,1.977027191085355e-4,17.204802004619822
51,2025,f,e3,85,NA,NA
52,2025,f,e3,85,2.489724511820938e-4,35.8561729098641
53,2025,f,e3,85,8.647562266539558e-5,-74.39830366842226
11,2030,f,e3,85,NA,NA
12,2030,f,e3,85,NA,NA
13,2030,f,e3,85,2.443710341801184e-4,9.122899867934924
14,2030,f,e3,85,NA,NA
15,2030,f,e3,85,9.428533919337048e-5,14.689909035200866
16,2030,f,e3,85,NA,NA
17,2030,f,e3,85,6.009763088252461e-5,8.008282353627727
21,2030,f,e3,85,1.367040041883525e-4,28.095100210597337
22,2030,f,e3,85,1.3280129572939696e-4,13.835314749112827
23,2030,f,e3,85,1.797957726405004e-4,24.882566770040633
24,2030,f,e3,85,6.315751014075142e-4,18.60797334469915
25,2030,f,e3,85,4.793619619746465e-5,3.9667477894983345
26,2030,f,e3,85,1.51466230124445e-4,26.387622987367145
27,2030,f,e3,85,NA,NA
28,2030,f,e3,85,NA,NA
29,2030,f,e3,85,5.952429759032545e-5,20.81005145810909
31,2030,f,e3,85,2.055339071061992e-4,82.85323174615066
32,2030,f,e3,85,1.3889928198946097e-4,7.492346638956151
33,2030,f,e3,85,8.328741789029386e-4,193.5892065806434
35,2030,f,e3,85,2.817812676029893e-4,115.26813685960369
41,2030,f,e3,85,3.2067722526229266e-4,67.86139455535128
42,2030,f,e3,85,3.6956928370628897e-4,35.65713807729097
43,2030,f,e3,85,1.912246402953609e-4,34.17858838124596
50,2030,f,e3,85,1.977027191085355e-4,16.16412372693643
51,2030,f,e3,85,NA,NA
52,2030,f,e3,85,2.489724511820938e-4,33.6903423939966
53,2030,f,e3,85,8.647562266539558e-5,-69.90226434072638
11,2035,f,e3,85,NA,NA
12,2035,f,e3,85,NA,NA
13,2035,f,e3,85,2.443710341801184e-4,9.122899867934924
14,2035,f,e3,85,NA,NA
15,2035,f,e3,85,9.428533919337048e-5,14.689909035200866
16,2035,f,e3,85,NA,NA
17,2035,f,e3,85,6.009763088252461e-5,8.008282353627727
21,2035,f,e3,85,1.367040041883525e-4,28.095100210597337
22,2035,f,e3,85,1.3280129572939696e-4,13.835314749112827
23,2035,f,e3,85,1.797957726405004e-4,24.882566770040633
24,2035,f,e3,85,6.315751014075142e-4,18.60797334469915
25,2035,f,e3,85,4.793619619746465e-5,3.9667477894983345
26,2035,f,e3,85,1.51466230124445e-4,26.387622987367145
27,2035,f,e3,85,NA,NA
28,2035,f,e3,85,NA,NA
29,2035,f,e3,85,5.952429759032545e-5,20.81005145810909
31,2035,f,e3,85,2.055339071061992e-4,82.85323174615066
32,2035,f,e3,85,1.3889928198946097e-4,7.492346638956151
33,2035,f,e3,85,8.328741789029386e-4,193.5892065806434
35,2035,f,e3,85,2.817812676029893e-4,115.26813685960369
41,2035,f,e3,85,3.2067722526229266e-4,67.86139455535128
42,2035,f,e3,85,3.6956928370628897e-4,35.65713807729097
43,2035,f,e3,85,1.912246402953609e-4,34.17858838124596
50,2035,f,e3,85,1.977027191085355e-4,16.16412372693643
51,2035,f,e3,85,NA,NA
52,2035,f,e3,85,2.489724511820938e-4,33.6903423939966
53,2035,f,e3,85,8.647562266539558e-5,-69.90226434072638
11,2040,f,e3,85,NA,NA
12,2040,f,e3,85,NA,NA
13,2040,f,e3,85,2.443710341801184e-4,9.122899867934924
14,2040,f,e3,85,NA,NA
15,2040,f,e3,85,9.428533919337048e-5,14.689909035200866
16,2040,f,e3,85,NA,NA
17,2040,f,e3,85,6.009763088252461e-5,8.008282353627727
21,2040,f,e3,85,1.367040041883525e-4,28.095100210597337
22,2040,f,e3,85,1.3280129572939696e-4,13.835314749112827
23,2040,f,e3,85,1.797957726405004e-4,24.882566770040633
24,2040,f,e3,85,6.315751014075142e-4,18.60797334469915
25,2040,f,e3,85,4.793619619746465e-5,3.9667477894983345
26,2040,f,e3,85,1.51466230124445e-4,26.387622987367145
27,2040,f,e3,85,NA,NA
28,2040,f,e3,85,NA,NA
29,2040,f,e3,85,5.952429759032545e-5,20.81005145810909
31,2040,f,e3,85,2.055339071061992e-4,82.85323174615066
32,2040,f,e3,85,1.3889928198946097e-4,7.492346638956151
33,2040,f,e3,85,8.328741789029386e-4,193.5892065806434
35,2040,f,e3,85,2.817812676029893e-4,115.26813685960369
41,2040,f,e3,85,3.2067722526229266e-4,67.86139455535128
42,2040,f,e3,85,3.6956928370628897e-4,35.65713807729097
43,2040,f,e3,85,1.912246402953609e-4,34.17858838124596
50,2040,f,e3,85,1.977027191085355e-4,16.16412372693643
51,2040,f,e3,85,NA,NA
52,2040,f,e3,85,2.489724511820938e-4,33.6903423939966
53,2040,f,e3,85,8.647562266539558e-5,-69.90226434072638
11,2045,f,e3,85,NA,NA
12,2045,f,e3,85,NA,NA
13,2045,f,e3,85,2.443710341801184e-4,9.122899867934924
14,2045,f,e3,85,NA,NA
15,2045,f,e3,85,9.428533919337048e-5,14.689909035200866
16,2045,f,e3,85,NA,NA
17,2045,f,e3,85,6.009763088252461e-5,8.008282353627727
21,2045,f,e3,85,1.367040041883525e-4,28.095100210597337
22,2045,f,e3,85,1.3280129572939696e-4,13.835314749112827
23,2045,f,e3,85,1.797957726405004e-4,24.882566770040633
24,2045,f,e3,85,6.315751014075142e-4,18.60797334469915
25,2045,f,e3,85,4.793619619746465e-5,3.9667477894983345
26,2045,f,e3,85,1.51466230124445e-4,26.387622987367145
27,2045,f,e3,85,NA,NA
28,2045,f,e3,85,NA,NA
29,2045,f,e3,85,5.952429759032545e-5,20.81005145810909
31,2045,f,e3,85,2.055339071061992e-4,82.85323174615066
32,2045,f,e3,85,1.3889928198946097e-4,7.492346638956151
33,2045,f,e3,85,8.328741789029386e-4,193.5892065806434
35,2045,f,e3,85,2.817812676029893e-4,115.26813685960369
41,2045,f,e3,85,3.2067722526229266e-4,67.86139455535128
42,2045,f,e3,85,3.6956928370628897e-4,35.65713807729097
43,2045,f,e3,85,1.912246402953609e-4,34.17858838124596
50,2045,f,e3,85,1.977027191085355e-4,16.16412372693643
51,2045,f,e3,85,NA,NA
52,2045,f,e3,85,2.489724511820938e-4,33.6903423939966
53,2045,f,e3,85,8.647562266539558e-5,-69.90226434072638
11,2050,f,e3,85,NA,NA
12,2050,f,e3,85,NA,NA
13,2050,f,e3,85,2.443710341801184e-4,9.122899867934924
14,2050,f,e3,85,NA,NA
15,2050,f,e3,85,9.428533919337048e-5,14.689909035200866
16,2050,f,e3,85,NA,NA
17,2050,f,e3,85,6.009763088252461e-5,8.008282353627727
21,2050,f,e3,85,1.367040041883525e-4,28.095100210597337
22,2050,f,e3,85,1.3280129572939696e-4,13.835314749112827
23,2050,f,e3,85,1.797957726405004e-4,24.882566770040633
24,2050,f,e3,85,6.315751014075142e-4,18.60797334469915
25,2050,f,e3,85,4.793619619746465e-5,3.9667477894983345
26,2050,f,e3,85,1.51466230124445e-4,26.387622987367145
27,2050,f,e3,85,NA,NA
28,2050,f,e3,85,NA,NA
29,2050,f,e3,85,5.952429759032545e-5,20.81005145810909
31,2050,f,e3,85,2.055339071061992e-4,82.85323174615066
32,2050,f,e3,85,1.3889928198946097e-4,7.492346638956151
33,2050,f,e3,85,8.328741789029386e-4,193.5892065806434
35,2050,f,e3,85,2.817812676029893e-4,115.26813685960369
41,2050,f,e3,85,3.2067722526229266e-4,67.86139455535128
42,2050,f,e3,85,3.6956928370628897e-4,35.65713807729097
43,2050,f,e3,85,1.912246402953609e-4,34.17858838124596
50,2050,f,e3,85,1.977027191085355e-4,16.16412372693643
51,2050,f,e3,85,NA,NA
52,2050,f,e3,85,2.489724511820938e-4,33.6903423939966
53,2050,f,e3,85,8.647562266539558e-5,-69.90226434072638
11,2055,f,e3,85,NA,NA
12,2055,f,e3,85,NA,NA
13,2055,f,e3,85,2.443710341801184e-4,9.122899867934924
14,2055,f,e3,85,NA,NA
15,2055,f,e3,85,9.428533919337048e-5,14.689909035200866
16,2055,f,e3,85,NA,NA
17,2055,f,e3,85,6.009763088252461e-5,8.008282353627727
21,2055,f,e3,85,1.367040041883525e-4,28.095100210597337
22,2055,f,e3,85,1.3280129572939696e-4,13.835314749112827
23,2055,f,e3,85,1.797957726405004e-4,24.882566770040633
24,2055,f,e3,85,6.315751014075142e-4,18.60797334469915
25,2055,f,e3,85,4.793619619746465e-5,3.9667477894983345
26,2055,f,e3,85,1.51466230124445e-4,26.387622987367145
27,2055,f,e3,85,NA,NA
28,2055,f,e3,85,NA,NA
29,2055,f,e3,85,5.952429759032545e-5,20.81005145810909
31,2055,f,e3,85,2.055339071061992e-4,82.85323174615066
32,2055,f,e3,85,1.3889928198946097e-4,7.492346638956151
33,2055,f,e3,85,8.328741789029386e-4,193.5892065806434
35,2055,f,e3,85,2.817812676029893e-4,115.26813685960369
41,2055,f,e3,85,3.2067722526229266e-4,67.86139455535128
42,2055,f,e3,85,3.6956928370628897e-4,35.65713807729097
43,2055,f,e3,85,1.912246402953609e-4,34.17858838124596
50,2055,f,e3,85,1.977027191085355e-4,16.16412372693643
51,2055,f,e3,85,NA,NA
52,2055,f,e3,85,2.489724511820938e-4,33.6903423939966
53,2055,f,e3,85,8.647562266539558e-5,-69.90226434072638
11,2010,m,e3,85,NA,NA
12,2010,m,e3,85,NA,NA
13,2010,m,e3,85,NA,NA
14,2010,m,e3,85,NA,NA
15,2010,m,e3,85,3.449907964403389e-5,7.451241790285048
16,2010,m,e3,85,NA,NA
17,2010,m,e3,85,NA,NA
21,2010,m,e3,85,4.789323284513653e-5,13.64061341511059
22,2010,m,e3,85,6.42204089972786e-5,9.269117360958
23,2010,m,e3,85,4.018540279900153e-5,7.706690434969039
24,2010,m,e3,85,6.110882289614863e-5,2.4931498786321327
25,2010,m,e3,85,NA,NA
26,2010,m,e3,85,NA,NA
27,2010,m,e3,85,NA,NA
28,2010,m,e3,85,1.6875423133860996e-4,7.748870501582195
29,2010,m,e3,85,3.8614589336894125e-5,18.70691542617475
31,2010,m,e3,85,2.0865835782887416e-4,116.71324226910424
32,2010,m,e3,85,NA,NA
33,2010,m,e3,85,2.379193447798058e-4,76.61551400801838
35,2010,m,e3,85,1.6728188263662145e-4,94.81186410067868
41,2010,m,e3,85,1.1601892719719936e-4,34.0085232929984
42,2010,m,e3,85,1.615501111037867e-4,21.59672524281433
43,2010,m,e3,85,1.2149534639999108e-4,30.087381212185367
50,2010,m,e3,85,1.2643066394138749e-4,14.331606316149042
51,2010,m,e3,85,4.3192185980845805e-5,7.391188826100069
52,2010,m,e3,85,1.6693129584450354e-4,31.301623307451877
53,2010,m,e3,85,NA,NA
11,2015,m,e3,85,NA,NA
12,2015,m,e3,85,NA,NA
13,2015,m,e3,85,NA,NA
14,2015,m,e3,85,NA,NA
15,2015,m,e3,85,3.449907964403389e-5,6.874957971093855
16,2015,m,e3,85,NA,NA
17,2015,m,e3,85,NA,NA
21,2015,m,e3,85,4.789323284513653e-5,12.58549196130572
22,2015,m,e3,85,6.42204089972786e-5,8.552819218855053
23,2015,m,e3,85,4.018540279900153e-5,7.110531398593024
24,2015,m,e3,85,6.110882289614863e-5,2.300203610368417
25,2015,m,e3,85,NA,NA
26,2015,m,e3,85,NA,NA
27,2015,m,e3,85,NA,NA
28,2015,m,e3,85,1.6875423133860996e-4,7.155232500645987
29,2015,m,e3,85,3.8614589336894125e-5,17.260576249172974
31,2015,m,e3,85,2.0865835782887416e-4,107.64715218368022
32,2015,m,e3,85,NA,NA
33,2015,m,e3,85,2.379193447798058e-4,70.68914581080385
35,2015,m,e3,85,1.6728188263662145e-4,87.48335759312118
41,2015,m,e3,85,1.1601892719719936e-4,31.38191012873635
42,2015,m,e3,85,1.615501111037867e-4,19.92731066400413
43,2015,m,e3,85,1.2149534639999108e-4,27.761859755073413
50,2015,m,e3,85,1.2643066394138749e-4,13.221887980054404
51,2015,m,e3,85,4.3192185980845805e-5,6.820892239787883
52,2015,m,e3,85,1.6693129584450354e-4,28.88137632244908
53,2015,m,e3,85,NA,NA
11,2020,m,e3,85,NA,NA
12,2020,m,e3,85,NA,NA
13,2020,m,e3,85,NA,NA
14,2020,m,e3,85,NA,NA
15,2020,m,e3,85,3.449907964403389e-5,6.297692407747309
16,2020,m,e3,85,NA,NA
17,2020,m,e3,85,NA,NA
21,2020,m,e3,85,4.789323284513653e-5,11.530859555683378
22,2020,m,e3,85,6.42204089972786e-5,7.8367703973723986
23,2020,m,e3,85,4.018540279900153e-5,6.514922832241365
24,2020,m,e3,85,6.110882289614863e-5,2.1084410615419023
25,2020,m,e3,85,NA,NA
26,2020,m,e3,85,NA,NA
27,2020,m,e3,85,NA,NA
28,2020,m,e3,85,1.6875423133860996e-4,6.555279201827481
29,2020,m,e3,85,3.8614589336894125e-5,15.814159245052336
31,2020,m,e3,85,2.0865835782887416e-4,98.5966529668468
32,2020,m,e3,85,NA,NA
33,2020,m,e3,85,2.379193447798058e-4,64.77908572640497
35,2020,m,e3,85,1.6728188263662145e-4,80.15523113568592
41,2020,m,e3,85,1.1601892719719936e-4,28.75227613277303
42,2020,m,e3,85,1.615501111037867e-4,18.257896085193927
43,2020,m,e3,85,1.2149534639999108e-4,25.436338297961456
50,2020,m,e3,85,1.2643066394138749e-4,12.111373576286814
51,2020,m,e3,85,4.3192185980845805e-5,6.251200101367919
52,2020,m,e3,85,1.6693129584450354e-4,26.461129337446287
53,2020,m,e3,85,NA,NA
11,2025,m,e3,85,NA,NA
12,2025,m,e3,85,NA,NA
13,2025,m,e3,85,NA,NA
14,2025,m,e3,85,NA,NA
15,2025,m,e3,85,3.449907964403389e-5,5.721212239725045
16,2025,m,e3,85,NA,NA
17,2025,m,e3,85,NA,NA
21,2025,m,e3,85,4.789323284513653e-5,10.47598262596977
22,2025,m,e3,85,6.42204089972786e-5,7.120596915579597
23,2025,m,e3,85,4.018540279900153e-5,5.918873889870223
24,2025,m,e3,85,6.110882289614863e-5,1.9157315371656267
25,2025,m,e3,85,NA,NA
26,2025,m,e3,85,NA,NA
27,2025,m,e3,85,NA,NA
28,2025,m,e3,85,1.6875423133860996e-4,5.960378141314813
29,2025,m,e3,85,3.8614589336894125e-5,14.36782006805056
31,2025,m,e3,85,2.0865835782887416e-4,89.5305628814228
32,2025,m,e3,85,NA,NA
33,2025,m,e3,85,2.379193447798058e-4,58.84619428406418
35,2025,m,e3,85,1.6728188263662145e-4,72.82710467825069
41,2025,m,e3,85,1.1601892719719936e-4,26.124152552660345
42,2025,m,e3,85,1.615501111037867e-4,16.588481506383726
43,2025,m,e3,85,1.2149534639999108e-4,23.1108168408495
50,2025,m,e3,85,1.2643066394138749e-4,11.002451307865128
51,2025,m,e3,85,4.3192185980845805e-5,5.680601291109622
52,2025,m,e3,85,1.6693129584450354e-4,24.040882352443493
53,2025,m,e3,85,NA,NA
11,2030,m,e3,85,NA,NA
12,2030,m,e3,85,NA,NA
13,2030,m,e3,85,NA,NA
14,2030,m,e3,85,NA,NA
15,2030,m,e3,85,3.449907964403389e-5,5.375049250548188
16,2030,m,e3,85,NA,NA
17,2030,m,e3,85,NA,NA
21,2030,m,e3,85,4.789323284513653e-5,9.842909753686849
22,2030,m,e3,85,6.42204089972786e-5,6.690518845573476
23,2030,m,e3,85,4.018540279900153e-5,5.561398656054356
24,2030,m,e3,85,6.110882289614863e-5,1.800437263982278
25,2030,m,e3,85,NA,NA
26,2030,m,e3,85,NA,NA
27,2030,m,e3,85,NA,NA
28,2030,m,e3,85,1.6875423133860996e-4,5.601669221600169
29,2030,m,e3,85,3.8614589336894125e-5,13.499892038459311
31,2030,m,e3,85,2.0865835782887416e-4,84.1127360461952
32,2030,m,e3,85,NA,NA
33,2030,m,e3,85,2.379193447798058e-4,55.30081055793749
